MMWRyear,MMWRweek,MMWRday,region,establishments,visits
2020,29,7,NJ,15537,104614
2020,29,7,NM,2407,9870
2020,29,7,NV,3449,30374
2020,29,7,NY,34816,190883
2020,29,7,OH,13648,109774
2020,29,7,OK,4481,59402
2020,29,7,OR,7175,31872
2020,29,7,PA,17960,89739
2020,29,7,RI,1986,11282
2020,29,7,SC,6702,81388
2020,29,7,SD,1041,11467
2020,29,7,TN,8064,97148
2020,29,7,TX,35587,345669
2020,29,7,UT,3130,22972
2020,29,7,VA,9890,67807
2020,29,7,VT,977,2849
2020,29,7,WA,10214,44713
2020,29,7,WI,8602,63291
2020,29,7,WV,1862,13864
2020,29,7,WY,766,5264
2020,30,1,AK,974,2657
2020,30,1,AL,5438,67829
2020,30,1,AR,3334,27431
2020,30,1,AZ,7784,38358
2020,30,1,CA,57361,201992
2020,30,1,CO,7737,42953
2020,30,1,CT,5682,18786
2020,30,1,DC,1687,3914
2020,30,1,DE,1383,8099
2020,30,1,FL,27912,205421
2020,30,1,GA,13067,111892
2020,30,1,HI,2493,11394
2020,30,1,IA,4040,29831
2020,30,1,ID,2155,10219
2020,30,1,IL,17765,100261
2020,30,1,IN,7401,52571
2020,30,1,KS,3129,21611
2020,30,1,KY,4237,34429
2020,30,1,LA,5700,38247
2020,30,1,MA,10495,35579
2020,30,1,MD,7040,37956
2020,30,1,ME,2144,8663
2020,30,1,MI,11592,61358
2020,30,1,MN,5684,34592
2020,30,1,MO,6989,59367
2020,30,1,MS,3137,31421
2020,30,1,MT,1541,6411
2020,30,1,NC,12302,94300
2020,30,1,ND,891,5345
2020,30,1,NE,2337,16517
2020,30,1,NH,1947,9203
2020,30,1,NJ,15537,81405
2020,30,1,NM,2407,7687
2020,30,1,NV,3449,25366
2020,30,1,NY,34816,151791
2020,30,1,OH,13648,81291
2020,30,1,OK,4481,44709
2020,30,1,OR,7175,26291
2020,30,1,PA,17960,68210
2020,30,1,RI,1986,8742
2020,30,1,SC,6702,59865
2020,30,1,SD,1041,8387
2020,30,1,TN,8064,75142
2020,30,1,TX,35587,270208
2020,30,1,UT,3130,12442
2020,30,1,VA,9890,51766
2020,30,1,VT,977,2057
2020,30,1,WA,10214,36411
2020,30,1,WI,8602,49732
2020,30,1,WV,1862,10744
2020,30,1,WY,766,4105
2020,30,2,AK,967,3223
2020,30,2,AL,5436,69969
2020,30,2,AR,3335,29651
2020,30,2,AZ,7803,39511
2020,30,2,CA,57441,204256
2020,30,2,CO,7720,42058
2020,30,2,CT,5711,20537
2020,30,2,DC,1683,5070
2020,30,2,DE,1378,8238
2020,30,2,FL,27935,205228
2020,30,2,GA,13054,108310
2020,30,2,HI,2500,13600
2020,30,2,IA,4039,28328
2020,30,2,ID,2156,12100
2020,30,2,IL,17799,102593
2020,30,2,IN,7407,51235
2020,30,2,KS,3114,21604
2020,30,2,KY,4235,33330
2020,30,2,LA,5726,42159
2020,30,2,MA,10504,38840
2020,30,2,MD,7037,37621
2020,30,2,ME,2146,8069
2020,30,2,MI,11587,68218
2020,30,2,MN,5682,33882
2020,30,2,MO,6985,58995
2020,30,2,MS,3147,33853
2020,30,2,MT,1539,7262
2020,30,2,NC,12301,91751
2020,30,2,ND,879,6141
2020,30,2,NE,2344,16866
2020,30,2,NH,1945,8410
2020,30,2,NJ,15503,82236
2020,30,2,NM,2408,8855
2020,30,2,NV,3466,24552
2020,30,2,NY,34856,177192
2020,30,2,OH,13646,83729
2020,30,2,OK,4499,45905
2020,30,2,OR,7179,29007
2020,30,2,PA,17949,73955
2020,30,2,RI,1989,8618
2020,30,2,SC,6702,58911
2020,30,2,SD,1049,8178
2020,30,2,TN,8073,73353
2020,30,2,TX,35649,265612
2020,30,2,UT,3124,18322
2020,30,2,VA,9898,51054
2020,30,2,VT,970,2231
2020,30,2,WA,10239,40598
2020,30,2,WI,8586,43089
2020,30,2,WV,1863,11149
2020,30,2,WY,764,4521
2020,30,3,AK,967,3406
2020,30,3,AL,5436,75380
2020,30,3,AR,3335,32828
2020,30,3,AZ,7803,43825
2020,30,3,CA,57441,217334
2020,30,3,CO,7720,44926
2020,30,3,CT,5711,22804
2020,30,3,DC,1683,5658
2020,30,3,DE,1378,8661
2020,30,3,FL,27935,217216
2020,30,3,GA,13054,115678
2020,30,3,HI,2500,14270
2020,30,3,IA,4039,31045
2020,30,3,ID,2156,13133
2020,30,3,IL,17799,109630
2020,30,3,IN,7407,55805
2020,30,3,KS,3114,24921
2020,30,3,KY,4235,35725
2020,30,3,LA,5726,47902
2020,30,3,MA,10504,43217
2020,30,3,MD,7037,41336
2020,30,3,ME,2146,8716
2020,30,3,MI,11587,73976
2020,30,3,MN,5682,37108
2020,30,3,MO,6985,64782
2020,30,3,MS,3147,36042
2020,30,3,MT,1539,7785
2020,30,3,NC,12301,100446
2020,30,3,ND,879,6585
2020,30,3,NE,2344,19346
2020,30,3,NH,1945,9582
2020,30,3,NJ,15503,90044
2020,30,3,NM,2408,9957
2020,30,3,NV,3466,26400
2020,30,3,NY,34856,194144
2020,30,3,OH,13646,93194
2020,30,3,OK,4499,50211
2020,30,3,OR,7179,30799
2020,30,3,PA,17949,81329
2020,30,3,RI,1989,9192
2020,30,3,SC,6702,63689
2020,30,3,SD,1049,9039
2020,30,3,TN,8073,78678
2020,30,3,TX,35649,293036
2020,30,3,UT,3124,19601
2020,30,3,VA,9898,54624
2020,30,3,VT,970,2372
2020,30,3,WA,10239,43799
2020,30,3,WI,8586,48009
2020,30,3,WV,1863,12204
2020,30,3,WY,764,5075
2020,30,4,AK,967,3491
2020,30,4,AL,5436,81742
2020,30,4,AR,3335,34019
2020,30,4,AZ,7803,45384
2020,30,4,CA,57441,224308
2020,30,4,CO,7720,46948
2020,30,4,CT,5711,23666
2020,30,4,DC,1683,5613
2020,30,4,DE,1378,8851
2020,30,4,FL,27935,228804
2020,30,4,GA,13054,126663
2020,30,4,HI,2500,14381
2020,30,4,IA,4039,33211
2020,30,4,ID,2156,13365
2020,30,4,IL,17799,120365
2020,30,4,IN,7407,59705
2020,30,4,KS,3114,26551
2020,30,4,KY,4235,38320
2020,30,4,LA,5726,50976
2020,30,4,MA,10504,45563
2020,30,4,MD,7037,40829
2020,30,4,ME,2146,9115
2020,30,4,MI,11587,78726
2020,30,4,MN,5682,40336
2020,30,4,MO,6985,69300
2020,30,4,MS,3147,37305
2020,30,4,MT,1539,7955
2020,30,4,NC,12301,107140
2020,30,4,ND,879,7154
2020,30,4,NE,2344,20137
2020,30,4,NH,1945,10012
2020,30,4,NJ,15503,87537
2020,30,4,NM,2408,10320
2020,30,4,NV,3466,26739
2020,30,4,NY,34856,196724
2020,30,4,OH,13646,97632
2020,30,4,OK,4499,53414
2020,30,4,OR,7179,31811
2020,30,4,PA,17949,85377
2020,30,4,RI,1989,9780
2020,30,4,SC,6702,68416
2020,30,4,SD,1049,9474
2020,30,4,TN,8073,83234
2020,30,4,TX,35649,308450
2020,30,4,UT,3124,19797
2020,30,4,VA,9898,57121
2020,30,4,VT,970,2511
2020,30,4,WA,10239,44999
2020,30,4,WI,8586,52254
2020,30,4,WV,1863,12902
2020,30,4,WY,764,5268
2020,30,5,AK,967,3608
2020,30,5,AL,5436,87287
2020,30,5,AR,3335,36404
2020,30,5,AZ,7803,45973
2020,30,5,CA,57441,227874
2020,30,5,CO,7720,48282
2020,30,5,CT,5711,24826
2020,30,5,DC,1683,6182
2020,30,5,DE,1378,9325
2020,30,5,FL,27935,230867
2020,30,5,GA,13054,131097
2020,30,5,HI,2500,15119
2020,30,5,IA,4039,36249
2020,30,5,ID,2156,14201
2020,30,5,IL,17799,125026
2020,30,5,IN,7407,62876
2020,30,5,KS,3114,27837
2020,30,5,KY,4235,40081
2020,30,5,LA,5726,53273
2020,30,5,MA,10504,46194
2020,30,5,MD,7037,44837
2020,30,5,ME,2146,9378
2020,30,5,MI,11587,82660
2020,30,5,MN,5682,41408
2020,30,5,MO,6985,72833
2020,30,5,MS,3147,40059
2020,30,5,MT,1539,8296
2020,30,5,NC,12301,108944
2020,30,5,ND,879,7235
2020,30,5,NE,2344,20831
2020,30,5,NH,1945,9904
2020,30,5,NJ,15503,94224
2020,30,5,NM,2408,10797
2020,30,5,NV,3466,27553
2020,30,5,NY,34856,203206
2020,30,5,OH,13646,99707
2020,30,5,OK,4499,54561
2020,30,5,OR,7179,32829
2020,30,5,PA,17949,88632
2020,30,5,RI,1989,10054
2020,30,5,SC,6702,73457
2020,30,5,SD,1049,10237
2020,30,5,TN,8073,86253
2020,30,5,TX,35649,324184
2020,30,5,UT,3124,21355
2020,30,5,VA,9898,59994
2020,30,5,VT,970,2598
2020,30,5,WA,10239,46065
2020,30,5,WI,8586,54726
2020,30,5,WV,1863,13497
2020,30,5,WY,764,5334
2020,30,6,AK,967,3586
2020,30,6,AL,5436,107563
2020,30,6,AR,3335,45614
2020,30,6,AZ,7803,56108
2020,30,6,CA,57441,258866
2020,30,6,CO,7720,56561
2020,30,6,CT,5711,30317
2020,30,6,DC,1683,6206
2020,30,6,DE,1378,10963
2020,30,6,FL,27935,284912
2020,30,6,GA,13054,162236
2020,30,6,HI,2500,16272
2020,30,6,IA,4039,44085
2020,30,6,ID,2156,16656
2020,30,6,IL,17799,146985
2020,30,6,IN,7407,79738
2020,30,6,KS,3114,33202
2020,30,6,KY,4235,50261
2020,30,6,LA,5726,63377
2020,30,6,MA,10504,54232
2020,30,6,MD,7037,53247
2020,30,6,ME,2146,11626
2020,30,6,MI,11587,94612
2020,30,6,MN,5682,47935
2020,30,6,MO,6985,88896
2020,30,6,MS,3147,50624
2020,30,6,MT,1539,9405
2020,30,6,NC,12301,135810
2020,30,6,ND,879,8126
2020,30,6,NE,2344,25698
2020,30,6,NH,1945,12783
2020,30,6,NJ,15503,106825
2020,30,6,NM,2408,12321
2020,30,6,NV,3466,32992
2020,30,6,NY,34856,223070
2020,30,6,OH,13646,123504
2020,30,6,OK,4499,66831
2020,30,6,OR,7179,36188
2020,30,6,PA,17949,105411
2020,30,6,RI,1989,12270
2020,30,6,SC,6702,86998
2020,30,6,SD,1049,11859
2020,30,6,TN,8073,107307
2020,30,6,TX,35649,393746
2020,30,6,UT,3124,21511
2020,30,6,VA,9898,74207
2020,30,6,VT,970,3228
2020,30,6,WA,10239,52045
2020,30,6,WI,8586,67610
2020,30,6,WV,1863,16163
2020,30,6,WY,764,6015
2020,30,7,AK,967,3484
2020,30,7,AL,5436,97711
2020,30,7,AR,3335,40569
2020,30,7,AZ,7803,54264
2020,30,7,CA,57441,254894
2020,30,7,CO,7720,54312
2020,30,7,CT,5711,27745
2020,30,7,DC,1683,5753
2020,30,7,DE,1378,11060
2020,30,7,FL,27935,275987
2020,30,7,GA,13054,152905
2020,30,7,HI,2500,13844
2020,30,7,IA,4039,43215
2020,30,7,ID,2156,16015
2020,30,7,IL,17799,139307
2020,30,7,IN,7407,75849
2020,30,7,KS,3114,31964
2020,30,7,KY,4235,46481
2020,30,7,LA,5726,57227
2020,30,7,MA,10504,50299
2020,30,7,MD,7037,52991
2020,30,7,ME,2146,11432
2020,30,7,MI,11587,87049
2020,30,7,MN,5682,43421
2020,30,7,MO,6985,86615
2020,30,7,MS,3147,46928
2020,30,7,MT,1539,8530
2020,30,7,NC,12301,130477
2020,30,7,ND,879,7396
2020,30,7,NE,2344,24780
2020,30,7,NH,1945,12618
2020,30,7,NJ,15503,113351
2020,30,7,NM,2408,11363
2020,30,7,NV,3466,33719
2020,30,7,NY,34856,210012
2020,30,7,OH,13646,115205
2020,30,7,OK,4499,61512
2020,30,7,OR,7179,34531
2020,30,7,PA,17949,98328
2020,30,7,RI,1989,11696
2020,30,7,SC,6702,85834
2020,30,7,SD,1049,12034
2020,30,7,TN,8073,102123
2020,30,7,TX,35649,357088
2020,30,7,UT,3124,22691
2020,30,7,VA,9898,72258
2020,30,7,VT,970,3125
2020,30,7,WA,10239,48251
2020,30,7,WI,8586,66023
2020,30,7,WV,1863,14637
2020,30,7,WY,764,5424
2020,31,1,AK,967,2720
2020,31,1,AL,5436,70814
2020,31,1,AR,3335,28613
2020,31,1,AZ,7803,41460
2020,31,1,CA,57441,214287
2020,31,1,CO,7720,44804
2020,31,1,CT,5711,20841
2020,31,1,DC,1683,4387
2020,31,1,DE,1378,8743
2020,31,1,FL,27935,212905
2020,31,1,GA,13054,116262
2020,31,1,HI,2500,6091
2020,31,1,IA,4039,29592
2020,31,1,ID,2156,10931
2020,31,1,IL,17799,105910
2020,31,1,IN,7407,55117
2020,31,1,KS,3114,22858
2020,31,1,KY,4235,35281
2020,31,1,LA,5726,38179
2020,31,1,MA,10504,38994
2020,31,1,MD,7037,40770
2020,31,1,ME,2146,9086
2020,31,1,MI,11587,67663
2020,31,1,MN,5682,33552
2020,31,1,MO,6985,61809
2020,31,1,MS,3147,31699
2020,31,1,MT,1539,6792
2020,31,1,NC,12301,99956
2020,31,1,ND,879,5360
2020,31,1,NE,2344,17178
2020,31,1,NH,1945,9817
2020,31,1,NJ,15503,88108
2020,31,1,NM,2408,8462
2020,31,1,NV,3466,26670
2020,31,1,NY,34856,166229
2020,31,1,OH,13646,88132
2020,31,1,OK,4499,46328
2020,31,1,OR,7179,27076
2020,31,1,PA,17949,75258
2020,31,1,RI,1989,9117
2020,31,1,SC,6702,65055
2020,31,1,SD,1049,8676
2020,31,1,TN,8073,76800
2020,31,1,TX,35649,280269
2020,31,1,UT,3124,13051
2020,31,1,VA,9898,54784
2020,31,1,VT,970,2480
2020,31,1,WA,10239,38227
2020,31,1,WI,8586,49117
2020,31,1,WV,1863,11295
2020,31,1,WY,764,4343
2020,31,2,AK,785,2465
2020,31,2,AL,4481,63964
2020,31,2,AR,2854,27281
2020,31,2,AZ,6464,34863
2020,31,2,CA,46597,171438
2020,31,2,CO,6226,35655
2020,31,2,CT,4463,16049
2020,31,2,DC,1153,3837
2020,31,2,DE,1139,7118
2020,31,2,FL,22355,170091
2020,31,2,GA,10512,91966
2020,31,2,HI,2025,8988
2020,31,2,IA,3178,24109
2020,31,2,ID,1674,9902
2020,31,2,IL,13607,82475
2020,31,2,IN,6034,42457
2020,31,2,KS,2571,19436
2020,31,2,KY,3504,29503
2020,31,2,LA,4365,35390
2020,31,2,MA,8421,31412
2020,31,2,MD,5581,31101
2020,31,2,ME,1795,7570
2020,31,2,MI,9193,58704
2020,31,2,MN,4505,27843
2020,31,2,MO,5538,51458
2020,31,2,MS,2610,28933
2020,31,2,MT,1103,5509
2020,31,2,NC,10255,83787
2020,31,2,ND,654,4819
2020,31,2,NE,1814,13924
2020,31,2,NH,1623,7409
2020,31,2,NJ,11762,67337
2020,31,2,NM,2034,8183
2020,31,2,NV,2842,19877
2020,31,2,NY,25478,136207
2020,31,2,OH,10932,69282
2020,31,2,OK,3638,38698
2020,31,2,OR,5585,22889
2020,31,2,PA,14135,61241
2020,31,2,RI,1551,7085
2020,31,2,SC,5548,52756
2020,31,2,SD,823,6877
2020,31,2,TN,6632,64406
2020,31,2,TX,29462,236122
2020,31,2,UT,2575,15533
2020,31,2,VA,8211,43738
2020,31,2,VT,742,1862
2020,31,2,WA,8072,32930
2020,31,2,WI,6366,35022
2020,31,2,WV,1517,9538
2020,31,2,WY,621,3829
2020,31,3,AK,785,2612
2020,31,3,AL,4481,67604
2020,31,3,AR,2854,29844
2020,31,3,AZ,6464,38469
2020,31,3,CA,46597,183881
2020,31,3,CO,6226,37686
2020,31,3,CT,4463,17922
2020,31,3,DC,1153,4222
2020,31,3,DE,1139,7441
2020,31,3,FL,22355,181083
2020,31,3,GA,10512,99328
2020,31,3,HI,2025,10240
2020,31,3,IA,3178,26607
2020,31,3,ID,1674,10603
2020,31,3,IL,13607,92560
2020,31,3,IN,6034,48655
2020,31,3,KS,2571,21830
2020,31,3,KY,3504,30674
2020,31,3,LA,4365,40004
2020,31,3,MA,8421,34213
2020,31,3,MD,5581,33906
2020,31,3,ME,1795,8043
2020,31,3,MI,9193,62067
2020,31,3,MN,4505,31698
2020,31,3,MO,5538,57131
2020,31,3,MS,2610,31355
2020,31,3,MT,1103,6035
2020,31,3,NC,10255,89639
2020,31,3,ND,654,5179
2020,31,3,NE,1814,15367
2020,31,3,NH,1623,7984
2020,31,3,NJ,11762,70264
2020,31,3,NM,2034,9480
2020,31,3,NV,2842,20639
2020,31,3,NY,25478,146022
2020,31,3,OH,10932,79155
2020,31,3,OK,3638,43058
2020,31,3,OR,5585,24545
2020,31,3,PA,14135,67335
2020,31,3,RI,1551,7638
2020,31,3,SC,5548,56789
2020,31,3,SD,823,7318
2020,31,3,TN,6632,69075
2020,31,3,TX,29462,253914
2020,31,3,UT,2575,16537
2020,31,3,VA,8211,46679
2020,31,3,VT,742,1819
2020,31,3,WA,8072,35296
2020,31,3,WI,6366,39489
2020,31,3,WV,1517,10638
2020,31,3,WY,621,4053
2020,31,4,AK,785,2712
2020,31,4,AL,4481,72079
2020,31,4,AR,2854,30545
2020,31,4,AZ,6464,39368
2020,31,4,CA,46597,187170
2020,31,4,CO,6226,39723
2020,31,4,CT,4463,19313
2020,31,4,DC,1153,4198
2020,31,4,DE,1139,8026
2020,31,4,FL,22355,195015
2020,31,4,GA,10512,108158
2020,31,4,HI,2025,10846
2020,31,4,IA,3178,28049
2020,31,4,ID,1674,10914
2020,31,4,IL,13607,96288
2020,31,4,IN,6034,51151
2020,31,4,KS,2571,22807
2020,31,4,KY,3504,32452
2020,31,4,LA,4365,43469
2020,31,4,MA,8421,37012
2020,31,4,MD,5581,36048
2020,31,4,ME,1795,8771
2020,31,4,MI,9193,66081
2020,31,4,MN,4505,34832
2020,31,4,MO,5538,57686
2020,31,4,MS,2610,32651
2020,31,4,MT,1103,6275
2020,31,4,NC,10255,96472
2020,31,4,ND,654,5643
2020,31,4,NE,1814,16253
2020,31,4,NH,1623,8889
2020,31,4,NJ,11762,75780
2020,31,4,NM,2034,9897
2020,31,4,NV,2842,21071
2020,31,4,NY,25478,153209
2020,31,4,OH,10932,84868
2020,31,4,OK,3638,44634
2020,31,4,OR,5585,25417
2020,31,4,PA,14135,72078
2020,31,4,RI,1551,8133
2020,31,4,SC,5548,60236
2020,31,4,SD,823,7804
2020,31,4,TN,6632,73936
2020,31,4,TX,29462,270138
2020,31,4,UT,2575,17007
2020,31,4,VA,8211,50825
2020,31,4,VT,742,1952
2020,31,4,WA,8072,36459
2020,31,4,WI,6366,42138
2020,31,4,WV,1517,10828
2020,31,4,WY,621,4399
2020,31,5,AK,785,2662
2020,31,5,AL,4481,77691
2020,31,5,AR,2854,33677
2020,31,5,AZ,6464,41729
2020,31,5,CA,46597,192716
2020,31,5,CO,6226,41605
2020,31,5,CT,4463,20512
2020,31,5,DC,1153,4305
2020,31,5,DE,1139,7957
2020,31,5,FL,22355,205297
2020,31,5,GA,10512,114734
2020,31,5,HI,2025,10808
2020,31,5,IA,3178,29561
2020,31,5,ID,1674,11395
2020,31,5,IL,13607,101923
2020,31,5,IN,6034,52594
2020,31,5,KS,2571,24112
2020,31,5,KY,3504,33895
2020,31,5,LA,4365,46055
2020,31,5,MA,8421,38838
2020,31,5,MD,5581,36696
2020,31,5,ME,1795,9342
2020,31,5,MI,9193,69186
2020,31,5,MN,4505,35963
2020,31,5,MO,5538,62017
2020,31,5,MS,2610,35965
2020,31,5,MT,1103,6312
2020,31,5,NC,10255,102044
2020,31,5,ND,654,5775
2020,31,5,NE,1814,17400
2020,31,5,NH,1623,9520
2020,31,5,NJ,11762,78432
2020,31,5,NM,2034,10194
2020,31,5,NV,2842,21682
2020,31,5,NY,25478,157326
2020,31,5,OH,10932,87436
2020,31,5,OK,3638,48336
2020,31,5,OR,5585,26035
2020,31,5,PA,14135,74331
2020,31,5,RI,1551,8769
2020,31,5,SC,5548,65401
2020,31,5,SD,823,8260
2020,31,5,TN,6632,78167
2020,31,5,TX,29462,293388
2020,31,5,UT,2575,18500
2020,31,5,VA,8211,52717
2020,31,5,VT,742,2242
2020,31,5,WA,8072,37453
2020,31,5,WI,6366,44532
2020,31,5,WV,1517,11321
2020,31,5,WY,621,4408
2020,31,6,AK,785,3115
2020,31,6,AL,4481,96851
2020,31,6,AR,2854,41774
2020,31,6,AZ,6464,51264
2020,31,6,CA,46597,222037
2020,31,6,CO,6226,48461
2020,31,6,CT,4463,23926
2020,31,6,DC,1153,4647
2020,31,6,DE,1139,9650
2020,31,6,FL,22355,240998
2020,31,6,GA,10512,144343
2020,31,6,HI,2025,12153
2020,31,6,IA,3178,36657
2020,31,6,ID,1674,13555
2020,31,6,IL,13607,121076
2020,31,6,IN,6034,68100
2020,31,6,KS,2571,31561
2020,31,6,KY,3504,43345
2020,31,6,LA,4365,56578
2020,31,6,MA,8421,44625
2020,31,6,MD,5581,43203
2020,31,6,ME,1795,10654
2020,31,6,MI,9193,78366
2020,31,6,MN,4505,40336
2020,31,6,MO,5538,77069
2020,31,6,MS,2610,47111
2020,31,6,MT,1103,6955
2020,31,6,NC,10255,123694
2020,31,6,ND,654,6593
2020,31,6,NE,1814,20952
2020,31,6,NH,1623,11390
2020,31,6,NJ,11762,85565
2020,31,6,NM,2034,11385
2020,31,6,NV,2842,25235
2020,31,6,NY,25478,173131
2020,31,6,OH,10932,107063
2020,31,6,OK,3638,61399
2020,31,6,OR,5585,29952
2020,31,6,PA,14135,88850
2020,31,6,RI,1551,10234
2020,31,6,SC,5548,78034
2020,31,6,SD,823,10150
2020,31,6,TN,6632,97532
2020,31,6,TX,29462,356515
2020,31,6,UT,2575,21370
2020,31,6,VA,8211,63329
2020,31,6,VT,742,2639
2020,31,6,WA,8072,42912
2020,31,6,WI,6366,55409
2020,31,6,WV,1517,14183
2020,31,6,WY,621,4904
2020,31,7,AK,785,2896
2020,31,7,AL,4481,90727
2020,31,7,AR,2854,39824
2020,31,7,AZ,6464,51749
2020,31,7,CA,46597,225723
2020,31,7,CO,6226,48690
2020,31,7,CT,4463,23064
2020,31,7,DC,1153,4277
2020,31,7,DE,1139,10142
2020,31,7,FL,22355,220278
2020,31,7,GA,10512,141733
2020,31,7,HI,2025,11298
2020,31,7,IA,3178,36490
2020,31,7,ID,1674,13367
2020,31,7,IL,13607,116565
2020,31,7,IN,6034,66430
2020,31,7,KS,2571,30327
2020,31,7,KY,3504,40766
2020,31,7,LA,4365,51927
2020,31,7,MA,8421,42531
2020,31,7,MD,5581,44730
2020,31,7,ME,1795,11149
2020,31,7,MI,9193,72767
2020,31,7,MN,4505,39458
2020,31,7,MO,5538,76434
2020,31,7,MS,2610,43388
2020,31,7,MT,1103,6460
2020,31,7,NC,10255,119595
2020,31,7,ND,654,5904
2020,31,7,NE,1814,20397
2020,31,7,NH,1623,11753
2020,31,7,NJ,11762,91786
2020,31,7,NM,2034,11059
2020,31,7,NV,2842,25661
2020,31,7,NY,25478,166255
2020,31,7,OH,10932,102372
2020,31,7,OK,3638,57610
2020,31,7,OR,5585,28928
2020,31,7,PA,14135,83617
2020,31,7,RI,1551,10323
2020,31,7,SC,5548,74515
2020,31,7,SD,823,10824
2020,31,7,TN,6632,96141
2020,31,7,TX,29462,354263
2020,31,7,UT,2575,21492
2020,31,7,VA,8211,64328
2020,31,7,VT,742,2446
2020,31,7,WA,8072,40843
2020,31,7,WI,6366,52792
2020,31,7,WV,1517,13659
2020,31,7,WY,621,4623
2020,32,1,AK,785,2271
2020,32,1,AL,4481,68038
2020,32,1,AR,2854,28022
2020,32,1,AZ,6464,40213
2020,32,1,CA,46597,193971
2020,32,1,CO,6226,40521
2020,32,1,CT,4463,17784
2020,32,1,DC,1153,3671
2020,32,1,DE,1139,8223
2020,32,1,FL,22355,166078
2020,32,1,GA,10512,104781
2020,32,1,HI,2025,8890
2020,32,1,IA,3178,26923
2020,32,1,ID,1674,9461
2020,32,1,IL,13607,94218
2020,32,1,IN,6034,50752
2020,32,1,KS,2571,21600
2020,32,1,KY,3504,32246
2020,32,1,LA,4365,37168
2020,32,1,MA,8421,35066
2020,32,1,MD,5581,35485
2020,32,1,ME,1795,9265
2020,32,1,MI,9193,57462
2020,32,1,MN,4505,32311
2020,32,1,MO,5538,56629
2020,32,1,MS,2610,29244
2020,32,1,MT,1103,5322
2020,32,1,NC,10255,95197
2020,32,1,ND,654,4318
2020,32,1,NE,1814,15426
2020,32,1,NH,1623,9408
2020,32,1,NJ,11762,71179
2020,32,1,NM,2034,8706
2020,32,1,NV,2842,21456
2020,32,1,NY,25478,136400
2020,32,1,OH,10932,78660
2020,32,1,OK,3638,42206
2020,32,1,OR,5585,23767
2020,32,1,PA,14135,66863
2020,32,1,RI,1551,8566
2020,32,1,SC,5548,57248
2020,32,1,SD,823,8234
2020,32,1,TN,6632,73462
2020,32,1,TX,29462,279587
2020,32,1,UT,2575,11936
2020,32,1,VA,8211,50791
2020,32,1,VT,742,2020
2020,32,1,WA,8072,33327
2020,32,1,WI,6366,41683
2020,32,1,WV,1517,10648
2020,32,1,WY,621,3934
2020,32,2,AK,776,2348
2020,32,2,AL,4433,67725
2020,32,2,AR,2845,29585
2020,32,2,AZ,6419,38377
2020,32,2,CA,46151,188686
2020,32,2,CO,6340,39214
2020,32,2,CT,4488,18833
2020,32,2,DC,1179,4183
2020,32,2,DE,1144,7643
2020,32,2,FL,22528,172125
2020,32,2,GA,10478,97013
2020,32,2,HI,1921,10379
2020,32,2,IA,3151,25744
2020,32,2,ID,1687,10558
2020,32,2,IL,13521,87443
2020,32,2,IN,6016,46564
2020,32,2,KS,2575,21652
2020,32,2,KY,3482,31082
2020,32,2,LA,4346,39562
2020,32,2,MA,8380,36306
2020,32,2,MD,5564,33364
2020,32,2,ME,1795,8850
2020,32,2,MI,9147,59364
2020,32,2,MN,4518,29264
2020,32,2,MO,5514,55487
2020,32,2,MS,2588,30344
2020,32,2,MT,1095,5954
2020,32,2,NC,10190,85067
2020,32,2,ND,652,4895
2020,32,2,NE,1823,14804
2020,32,2,NH,1614,8376
2020,32,2,NJ,11712,72927
2020,32,2,NM,2015,8923
2020,32,2,NV,2778,20718
2020,32,2,NY,25333,155558
2020,32,2,OH,10874,76005
2020,32,2,OK,3633,41784
2020,32,2,OR,5545,25197
2020,32,2,PA,14063,67506
2020,32,2,RI,1567,8110
2020,32,2,SC,5516,47548
2020,32,2,SD,820,7576
2020,32,2,TN,6596,67134
2020,32,2,TX,29296,255261
2020,32,2,UT,2545,16068
2020,32,2,VA,8126,46750
2020,32,2,VT,735,2086
2020,32,2,WA,8043,35713
2020,32,2,WI,6348,35728
2020,32,2,WV,1517,10462
2020,32,2,WY,618,4033
2020,32,3,AK,776,2562
2020,32,3,AL,4433,72765
2020,32,3,AR,2845,31778
2020,32,3,AZ,6419,41403
2020,32,3,CA,46151,199533
2020,32,3,CO,6340,41324
2020,32,3,CT,4488,16601
2020,32,3,DC,1179,3772
2020,32,3,DE,1144,6742
2020,32,3,FL,22528,190099
2020,32,3,GA,10478,107025
2020,32,3,HI,1921,10649
2020,32,3,IA,3151,28078
2020,32,3,ID,1687,11046
2020,32,3,IL,13521,97380
2020,32,3,IN,6016,51519
2020,32,3,KS,2575,24273
2020,32,3,KY,3482,33599
2020,32,3,LA,4346,43874
2020,32,3,MA,8380,35202
2020,32,3,MD,5564,31860
2020,32,3,ME,1795,8231
2020,32,3,MI,9147,66047
2020,32,3,MN,4518,32558
2020,32,3,MO,5514,61576
2020,32,3,MS,2588,32701
2020,32,3,MT,1095,6409
2020,32,3,NC,10190,93362
2020,32,3,ND,652,5488
2020,32,3,NE,1823,16718
2020,32,3,NH,1614,7684
2020,32,3,NJ,11712,56075
2020,32,3,NM,2015,9570
2020,32,3,NV,2778,21460
2020,32,3,NY,25333,131970
2020,32,3,OH,10874,84897
2020,32,3,OK,3633,45510
2020,32,3,OR,5545,26541
2020,32,3,PA,14063,65496
