STATE,REPORTDATE,cases,deaths,MMWRyear,MMWRweek,MMWRday
Louisiana,3/11/20,11,0,2020,11,4
Massachusetts,3/11/20,27,1,2020,11,4
Maryland,3/11/20,4,0,2020,11,4
Maine,3/11/20,0,0,2020,11,4
Michigan,3/11/20,0,0,2020,11,4
Minnesota,3/11/20,2,0,2020,11,4
Missouri,3/11/20,0,0,2020,11,4
Mississippi,3/11/20,0,0,2020,11,4
Montana,3/11/20,0,0,2020,11,4
North Carolina,3/11/20,1,0,2020,11,4
North Dakota,3/11/20,1,0,2020,11,4
Nebraska,3/11/20,5,0,2020,11,4
New Hampshire,3/11/20,0,0,2020,11,4
New Jersey,3/11/20,0,0,2020,11,4
New Mexico,3/11/20,0,0,2020,11,4
Nevada,3/11/20,3,0,2020,11,4
New York,3/11/20,10,0,2020,11,4
Ohio,3/11/20,3,0,2020,11,4
Oklahoma,3/11/20,1,0,2020,11,4
Oregon,3/11/20,3,0,2020,11,4
Pennsylvania,3/11/20,6,0,2020,11,4
Rhode Island,3/11/20,0,0,2020,11,4
South Carolina,3/11/20,1,0,2020,11,4
South Dakota,3/11/20,7,1,2020,11,4
Tennessee,3/11/20,0,0,2020,11,4
Texas,3/11/20,3,0,2020,11,4
Utah,3/11/20,1,0,2020,11,4
Virginia,3/11/20,2,0,2020,11,4
Vermont,3/11/20,0,0,2020,11,4
Washington,3/11/20,208,10,2020,11,4
Wisconsin,3/11/20,0,0,2020,11,4
West Virginia,3/11/20,0,0,2020,11,4
Wyoming,3/11/20,0,0,2020,11,4
Guam,3/11/20,,,2020,11,4
Puerto Rico,3/11/20,,,2020,11,4
Virgin Islands,3/11/20,,,2020,11,4
Alaska,3/12/20,1,0,2020,11,5
Alabama,3/12/20,0,0,2020,11,5
Arkansas,3/12/20,5,0,2020,11,5
Arizona,3/12/20,7,0,2020,11,5
California,3/12/20,21,1,2020,11,5
Colorado,3/12/20,11,0,2020,11,5
Connecticut,3/12/20,4,0,2020,11,5
District of Columbia,3/12/20,0,0,2020,11,5
Delaware,3/12/20,2,0,2020,11,5
Florida,3/12/20,15,0,2020,11,5
Georgia,3/12/20,11,1,2020,11,5
Hawaii,3/12/20,0,0,2020,11,5
Iowa,3/12/20,2,0,2020,11,5
Idaho,3/12/20,0,0,2020,11,5
Illinois,3/12/20,7,0,2020,11,5
Indiana,3/12/20,0,0,2020,11,5
Kansas,3/12/20,3,0,2020,11,5
Kentucky,3/12/20,3,0,2020,11,5
Louisiana,3/12/20,5,0,2020,11,5
Massachusetts,3/12/20,32,0,2020,11,5
Maryland,3/12/20,0,0,2020,11,5
Maine,3/12/20,1,0,2020,11,5
Michigan,3/12/20,10,0,2020,11,5
Minnesota,3/12/20,4,0,2020,11,5
Missouri,3/12/20,1,0,2020,11,5
Mississippi,3/12/20,0,0,2020,11,5
Montana,3/12/20,0,0,2020,11,5
North Carolina,3/12/20,4,0,2020,11,5
North Dakota,3/12/20,0,0,2020,11,5
Nebraska,3/12/20,1,0,2020,11,5
New Hampshire,3/12/20,1,0,2020,11,5
New Jersey,3/12/20,6,0,2020,11,5
New Mexico,3/12/20,2,0,2020,11,5
Nevada,3/12/20,10,0,2020,11,5
New York,3/12/20,112,0,2020,11,5
Ohio,3/12/20,1,0,2020,11,5
Oklahoma,3/12/20,1,0,2020,11,5
Oregon,3/12/20,2,0,2020,11,5
Pennsylvania,3/12/20,1,0,2020,11,5
Rhode Island,3/12/20,0,0,2020,11,5
South Carolina,3/12/20,2,0,2020,11,5
South Dakota,3/12/20,0,0,2020,11,5
Tennessee,3/12/20,9,0,2020,11,5
Texas,3/12/20,4,0,2020,11,5
Utah,3/12/20,2,0,2020,11,5
Virginia,3/12/20,8,0,2020,11,5
Vermont,3/12/20,1,0,2020,11,5
Washington,3/12/20,201,13,2020,11,5
Wisconsin,3/12/20,2,0,2020,11,5
West Virginia,3/12/20,0,0,2020,11,5
Wyoming,3/12/20,0,0,2020,11,5
Guam,3/12/20,,,2020,11,5
Puerto Rico,3/12/20,,,2020,11,5
Virgin Islands,3/12/20,,,2020,11,5
Alaska,3/13/20,0,0,2020,11,6
Alabama,3/13/20,6,0,2020,11,6
Arkansas,3/13/20,3,0,2020,11,6
Arizona,3/13/20,0,0,2020,11,6
California,3/13/20,49,1,2020,11,6
Colorado,3/13/20,28,1,2020,11,6
Connecticut,3/13/20,4,0,2020,11,6
District of Columbia,3/13/20,0,0,2020,11,6
Delaware,3/13/20,0,0,2020,11,6
Florida,3/13/20,2,0,2020,11,6
Georgia,3/13/20,0,0,2020,11,6
Hawaii,3/13/20,0,0,2020,11,6
Iowa,3/13/20,1,0,2020,11,6
Idaho,3/13/20,1,0,2020,11,6
Illinois,3/13/20,14,0,2020,11,6
Indiana,3/13/20,0,0,2020,11,6
Kansas,3/13/20,2,1,2020,11,6
Kentucky,3/13/20,3,0,2020,11,6
Louisiana,3/13/20,17,0,2020,11,6
Massachusetts,3/13/20,65,0,2020,11,6
Maryland,3/13/20,5,0,2020,11,6
Maine,3/13/20,2,0,2020,11,6
Michigan,3/13/20,13,0,2020,11,6
Minnesota,3/13/20,5,0,2020,11,6
Missouri,3/13/20,2,0,2020,11,6
Mississippi,3/13/20,5,0,2020,11,6
Montana,3/13/20,4,0,2020,11,6
North Carolina,3/13/20,0,0,2020,11,6
North Dakota,3/13/20,0,0,2020,11,6
Nebraska,3/13/20,2,0,2020,11,6
New Hampshire,3/13/20,1,0,2020,11,6
New Jersey,3/13/20,21,0,2020,11,6
New Mexico,3/13/20,4,0,2020,11,6
Nevada,3/13/20,12,0,2020,11,6
New York,3/13/20,93,0,2020,11,6
Ohio,3/13/20,8,0,2020,11,6
Oklahoma,3/13/20,0,0,2020,11,6
Oregon,3/13/20,2,0,2020,11,6
Pennsylvania,3/13/20,19,0,2020,11,6
Rhode Island,3/13/20,9,0,2020,11,6
South Carolina,3/13/20,1,0,2020,11,6
South Dakota,3/13/20,1,0,2020,11,6
Tennessee,3/13/20,8,0,2020,11,6
Texas,3/13/20,9,0,2020,11,6
Utah,3/13/20,1,0,2020,11,6
Virginia,3/13/20,13,0,2020,11,6
Vermont,3/13/20,0,0,2020,11,6
Washington,3/13/20,254,11,2020,11,6
Wisconsin,3/13/20,11,0,2020,11,6
West Virginia,3/13/20,0,0,2020,11,6
Wyoming,3/13/20,1,0,2020,11,6
Guam,3/13/20,,,2020,11,6
Puerto Rico,3/13/20,,,2020,11,6
Virgin Islands,3/13/20,,,2020,11,6
Alaska,3/14/20,0,0,2020,11,7
Alabama,3/14/20,6,0,2020,11,7
Arkansas,3/14/20,3,0,2020,11,7
Arizona,3/14/20,3,0,2020,11,7
California,3/14/20,41,0,2020,11,7
Colorado,3/14/20,24,0,2020,11,7
Connecticut,3/14/20,9,0,2020,11,7
District of Columbia,3/14/20,6,0,2020,11,7
Delaware,3/14/20,2,0,2020,11,7
Florida,3/14/20,13,1,2020,11,7
Georgia,3/14/20,24,0,2020,11,7
Hawaii,3/14/20,0,0,2020,11,7
Iowa,3/14/20,1,0,2020,11,7
Idaho,3/14/20,1,0,2020,11,7
Illinois,3/14/20,18,0,2020,11,7
Indiana,3/14/20,3,0,2020,11,7
Kansas,3/14/20,2,0,2020,11,7
Kentucky,3/14/20,4,0,2020,11,7
Louisiana,3/14/20,43,1,2020,11,7
Massachusetts,3/14/20,78,1,2020,11,7
Maryland,3/14/20,9,0,2020,11,7
Maine,3/14/20,0,0,2020,11,7
Michigan,3/14/20,8,0,2020,11,7
Minnesota,3/14/20,7,0,2020,11,7
Missouri,3/14/20,1,0,2020,11,7
Mississippi,3/14/20,0,0,2020,11,7
Montana,3/14/20,3,0,2020,11,7
North Carolina,3/14/20,8,0,2020,11,7
North Dakota,3/14/20,0,0,2020,11,7
Nebraska,3/14/20,1,0,2020,11,7
New Hampshire,3/14/20,0,0,2020,11,7
New Jersey,3/14/20,19,1,2020,11,7
New Mexico,3/14/20,3,0,2020,11,7
Nevada,3/14/20,11,0,2020,11,7
New York,3/14/20,192,3,2020,11,7
Ohio,3/14/20,13,0,2020,11,7
Oklahoma,3/14/20,1,0,2020,11,7
Oregon,3/14/20,6,0,2020,11,7
Pennsylvania,3/14/20,6,0,2020,11,7
Rhode Island,3/14/20,6,0,2020,11,7
South Carolina,3/14/20,6,0,2020,11,7
South Dakota,3/14/20,0,0,2020,11,7
Tennessee,3/14/20,6,0,2020,11,7
Texas,3/14/20,20,0,2020,11,7
Utah,3/14/20,3,0,2020,11,7
Virginia,3/14/20,11,1,2020,11,7
Vermont,3/14/20,2,0,2020,11,7
Washington,3/14/20,288,11,2020,11,7
Wisconsin,3/14/20,8,0,2020,11,7
West Virginia,3/14/20,0,0,2020,11,7
Wyoming,3/14/20,1,0,2020,11,7
Guam,3/14/20,,,2020,11,7
Puerto Rico,3/14/20,,,2020,11,7
Virgin Islands,3/14/20,,,2020,11,7
Alaska,3/15/20,0,0,2020,12,1
Alabama,3/15/20,16,0,2020,12,1
Arkansas,3/15/20,4,0,2020,12,1
Arizona,3/15/20,0,0,2020,12,1
California,3/15/20,47,1,2020,12,1
Colorado,3/15/20,30,0,2020,12,1
Connecticut,3/15/20,6,0,2020,12,1
District of Columbia,3/15/20,1,0,2020,12,1
Delaware,3/15/20,1,0,2020,12,1
Florida,3/15/20,85,0,2020,12,1
Georgia,3/15/20,33,0,2020,12,1
Hawaii,3/15/20,5,0,2020,12,1
Iowa,3/15/20,0,0,2020,12,1
Idaho,3/15/20,3,0,2020,12,1
Illinois,3/15/20,29,0,2020,12,1
Indiana,3/15/20,4,0,2020,12,1
Kansas,3/15/20,0,0,2020,12,1
Kentucky,3/15/20,5,0,2020,12,1
Louisiana,3/15/20,24,1,2020,12,1
Massachusetts,3/15/20,72,0,2020,12,1
Maryland,3/15/20,7,0,2020,12,1
Maine,3/15/20,9,0,2020,12,1
Michigan,3/15/20,21,0,2020,12,1
Minnesota,3/15/20,14,0,2020,12,1
Missouri,3/15/20,0,0,2020,12,1
Mississippi,3/15/20,4,0,2020,12,1
Montana,3/15/20,0,0,2020,12,1
North Carolina,3/15/20,9,0,2020,12,1
North Dakota,3/15/20,0,0,2020,12,1
Nebraska,3/15/20,4,0,2020,12,1
New Hampshire,3/15/20,6,0,2020,12,1
New Jersey,3/15/20,29,0,2020,12,1
New Mexico,3/15/20,4,0,2020,12,1
Nevada,3/15/20,18,0,2020,12,1
New York,3/15/20,116,4,2020,12,1
Ohio,3/15/20,11,0,2020,12,1
Oklahoma,3/15/20,6,0,2020,12,1
Oregon,3/15/20,3,1,2020,12,1
Pennsylvania,3/15/20,16,0,2020,12,1
Rhode Island,3/15/20,0,0,2020,12,1
South Carolina,3/15/20,9,0,2020,12,1
South Dakota,3/15/20,0,0,2020,12,1
Tennessee,3/15/20,7,0,2020,12,1
Texas,3/15/20,5,0,2020,12,1
Utah,3/15/20,19,0,2020,12,1
Virginia,3/15/20,4,0,2020,12,1
Vermont,3/15/20,0,0,2020,12,1
Washington,3/15/20,251,24,2020,12,1
Wisconsin,3/15/20,6,0,2020,12,1
West Virginia,3/15/20,0,0,2020,12,1
Wyoming,3/15/20,0,0,2020,12,1
Guam,3/15/20,,,2020,12,1
Puerto Rico,3/15/20,,,2020,12,1
Virgin Islands,3/15/20,,,2020,12,1
Alaska,3/16/20,2,0,2020,12,2
Alabama,3/16/20,7,0,2020,12,2
Arkansas,3/16/20,6,0,2020,12,2
American Samoa,3/16/20,,,2020,12,2
Arizona,3/16/20,6,0,2020,12,2
California,3/16/20,57,3,2020,12,2
Colorado,3/16/20,29,0,2020,12,2
Connecticut,3/16/20,15,0,2020,12,2
District of Columbia,3/16/20,5,0,2020,12,2
Delaware,3/16/20,1,0,2020,12,2
Florida,3/16/20,11,1,2020,12,2
Georgia,3/16/20,22,0,2020,12,2
Guam,3/16/20,,,2020,12,2
Hawaii,3/16/20,3,0,2020,12,2
Iowa,3/16/20,4,0,2020,12,2
Idaho,3/16/20,0,0,2020,12,2
Illinois,3/16/20,12,0,2020,12,2
Indiana,3/16/20,5,1,2020,12,2
Kansas,3/16/20,3,0,2020,12,2
Kentucky,3/16/20,4,1,2020,12,2
Louisiana,3/16/20,33,1,2020,12,2
Massachusetts,3/16/20,152,0,2020,12,2
Maryland,3/16/20,7,0,2020,12,2
Maine,3/16/20,5,0,2020,12,2
Michigan,3/16/20,0,0,2020,12,2
Minnesota,3/16/20,19,0,2020,12,2
Missouri,3/16/20,3,0,2020,12,2
Northern Mariana Islands,3/16/20,,,2020,12,2
Mississippi,3/16/20,2,0,2020,12,2
Montana,3/16/20,2,0,2020,12,2
North Carolina,3/16/20,1,0,2020,12,2
North Dakota,3/16/20,0,0,2020,12,2
Nebraska,3/16/20,0,0,2020,12,2
New Hampshire,3/16/20,4,0,2020,12,2
New Jersey,3/16/20,80,1,2020,12,2
New Mexico,3/16/20,4,0,2020,12,2
Nevada,3/16/20,10,1,2020,12,2
New York,3/16/20,221,5,2020,12,2
Ohio,3/16/20,13,0,2020,12,2
Oklahoma,3/16/20,2,0,2020,12,2
Oregon,3/16/20,8,0,2020,12,2
Pennsylvania,3/16/20,13,0,2020,12,2
Puerto Rico,3/16/20,,,2020,12,2
Rhode Island,3/16/20,1,0,2020,12,2
South Carolina,3/16/20,5,1,2020,12,2
South Dakota,3/16/20,1,0,2020,12,2
Tennessee,3/16/20,14,0,2020,12,2
Texas,3/16/20,1,1,2020,12,2
Utah,3/16/20,11,0,2020,12,2
Virginia,3/16/20,7,1,2020,12,2
Virgin Islands,3/16/20,,,2020,12,2
Vermont,3/16/20,4,0,2020,12,2
Washington,3/16/20,237,12,2020,12,2
Wisconsin,3/16/20,14,0,2020,12,2
West Virginia,3/16/20,0,0,2020,12,2
Wyoming,3/16/20,0,0,2020,12,2
Alaska,3/17/20,3,0,2020,12,3
Alabama,3/17/20,10,0,2020,12,3
Arkansas,3/17/20,0,0,2020,12,3
American Samoa,3/17/20,,,2020,12,3
Arizona,3/17/20,2,0,2020,12,3
California,3/17/20,80,3,2020,12,3
Colorado,3/17/20,23,1,2020,12,3
Connecticut,3/17/20,27,0,2020,12,3
District of Columbia,3/17/20,8,0,2020,12,3
Delaware,3/17/20,8,0,2020,12,3
Florida,3/17/20,56,2,2020,12,3
Georgia,3/17/20,25,0,2020,12,3
Guam,3/17/20,,,2020,12,3
Hawaii,3/17/20,3,0,2020,12,3
Iowa,3/17/20,1,0,2020,12,3
Idaho,3/17/20,4,0,2020,12,3
Illinois,3/17/20,55,1,2020,12,3
Indiana,3/17/20,6,1,2020,12,3
Kansas,3/17/20,5,0,2020,12,3
Kentucky,3/17/20,4,0,2020,12,3
Louisiana,3/17/20,60,1,2020,12,3
Massachusetts,3/17/20,257,0,2020,12,3
Maryland,3/17/20,22,0,2020,12,3
Maine,3/17/20,15,0,2020,12,3
Michigan,3/17/20,11,0,2020,12,3
Minnesota,3/17/20,6,0,2020,12,3
Missouri,3/17/20,7,0,2020,12,3
Northern Mariana Islands,3/17/20,,,2020,12,3
Mississippi,3/17/20,9,0,2020,12,3
Montana,3/17/20,0,0,2020,12,3
North Carolina,3/17/20,7,0,2020,12,3
North Dakota,3/17/20,4,0,2020,12,3
Nebraska,3/17/20,3,0,2020,12,3
New Hampshire,3/17/20,9,0,2020,12,3
New Jersey,3/17/20,89,0,2020,12,3
New Mexico,3/17/20,2,0,2020,12,3
Nevada,3/17/20,5,0,2020,12,3
New York,3/17/20,424,9,2020,12,3
Ohio,3/17/20,17,0,2020,12,3
Oklahoma,3/17/20,7,0,2020,12,3
Oregon,3/17/20,18,0,2020,12,3
Pennsylvania,3/17/20,20,0,2020,12,3
Puerto Rico,3/17/20,,,2020,12,3
Rhode Island,3/17/20,2,0,2020,12,3
South Carolina,3/17/20,14,0,2020,12,3
South Dakota,3/17/20,1,0,2020,12,3
Tennessee,3/17/20,20,0,2020,12,3
Texas,3/17/20,7,0,2020,12,3
Utah,3/17/20,12,0,2020,12,3
Virginia,3/17/20,15,0,2020,12,3
Virgin Islands,3/17/20,,,2020,12,3
Vermont,3/17/20,2,0,2020,12,3
Washington,3/17/20,355,18,2020,12,3
Wisconsin,3/17/20,25,0,2020,12,3
West Virginia,3/17/20,1,0,2020,12,3
Wyoming,3/17/20,12,0,2020,12,3
Alaska,3/18/20,0,0,2020,12,4
Alabama,3/18/20,12,0,2020,12,4
Arkansas,3/18/20,15,0,2020,12,4
American Samoa,3/18/20,,,2020,12,4
Arizona,3/18/20,7,0,2020,12,4
California,3/18/20,126,1,2020,12,4
Colorado,3/18/20,33,0,2020,12,4
Connecticut,3/18/20,28,0,2020,12,4
District of Columbia,3/18/20,9,0,2020,12,4
Delaware,3/18/20,10,0,2020,12,4
Florida,3/18/20,112,1,2020,12,4
Georgia,3/18/20,51,0,2020,12,4
Guam,3/18/20,,,2020,12,4
Hawaii,3/18/20,3,0,2020,12,4
Iowa,3/18/20,15,0,2020,12,4
Idaho,3/18/20,2,0,2020,12,4
Illinois,3/18/20,128,0,2020,12,4
Indiana,3/18/20,9,0,2020,12,4
Kansas,3/18/20,5,0,2020,12,4
Kentucky,3/18/20,9,0,2020,12,4
Louisiana,3/18/20,84,3,2020,12,4
Massachusetts,3/18/20,265,0,2020,12,4
Maryland,3/18/20,23,1,2020,12,4
Maine,3/18/20,10,0,2020,12,4
Michigan,3/18/20,15,0,2020,12,4
Minnesota,3/18/20,17,0,2020,12,4
Missouri,3/18/20,9,1,2020,12,4
Northern Mariana Islands,3/18/20,,,2020,12,4
Mississippi,3/18/20,13,0,2020,12,4
Montana,3/18/20,3,0,2020,12,4
North Carolina,3/18/20,23,0,2020,12,4
North Dakota,3/18/20,2,0,2020,12,4
Nebraska,3/18/20,6,0,2020,12,4
New Hampshire,3/18/20,13,0,2020,12,4
New Jersey,3/18/20,160,2,2020,12,4
New Mexico,3/18/20,5,0,2020,12,4
Nevada,3/18/20,23,0,2020,12,4
New York,3/18/20,1540,6,2020,12,4
Ohio,3/18/20,21,0,2020,12,4
Oklahoma,3/18/20,12,0,2020,12,4
Oregon,3/18/20,10,2,2020,12,4
Pennsylvania,3/18/20,37,1,2020,12,4
Puerto Rico,3/18/20,,,2020,12,4
Rhode Island,3/18/20,10,0,2020,12,4
South Carolina,3/18/20,13,0,2020,12,4
South Dakota,3/18/20,0,0,2020,12,4
Tennessee,3/18/20,25,0,2020,12,4
Texas,3/18/20,18,0,2020,12,4
Utah,3/18/20,12,0,2020,12,4
Virginia,3/18/20,10,0,2020,12,4
Virgin Islands,3/18/20,,,2020,12,4
Vermont,3/18/20,9,0,2020,12,4
Washington,3/18/20,313,19,2020,12,4
Wisconsin,3/18/20,34,0,2020,12,4
West Virginia,3/18/20,1,0,2020,12,4
Wyoming,3/18/20,3,0,2020,12,4
Alaska,3/19/20,3,0,2020,12,5
Alabama,3/19/20,17,0,2020,12,5
Arkansas,3/19/20,9,0,2020,12,5
American Samoa,3/19/20,,,2020,12,5
Arizona,3/19/20,17,0,2020,12,5
California,3/19/20,77,3,2020,12,5
Colorado,3/19/20,61,2,2020,12,5
Connecticut,3/19/20,63,3,2020,12,5
District of Columbia,3/19/20,32,0,2020,12,5
Delaware,3/19/20,4,0,2020,12,5
Florida,3/19/20,104,1,2020,12,5
Georgia,3/19/20,90,9,2020,12,5
Guam,3/19/20,,,2020,12,5
Hawaii,3/19/20,6,0,2020,12,5
Iowa,3/19/20,6,0,2020,12,5
Idaho,3/19/20,12,0,2020,12,5
Illinois,3/19/20,134,3,2020,12,5
Indiana,3/19/20,17,0,2020,12,5
Kansas,3/19/20,13,0,2020,12,5
Kentucky,3/19/20,12,0,2020,12,5
Louisiana,3/19/20,112,3,2020,12,5
Massachusetts,3/19/20,285,2,2020,12,5
Maryland,3/19/20,22,0,2020,12,5
Maine,3/19/20,10,0,2020,12,5
Michigan,3/19/20,244,1,2020,12,5
Minnesota,3/19/20,12,0,2020,12,5
Missouri,3/19/20,0,0,2020,12,5
Northern Mariana Islands,3/19/20,,,2020,12,5
Mississippi,3/19/20,16,1,2020,12,5
Montana,3/19/20,3,0,2020,12,5
North Carolina,3/19/20,34,0,2020,12,5
North Dakota,3/19/20,8,0,2020,12,5
Nebraska,3/19/20,0,0,2020,12,5
New Hampshire,3/19/20,5,0,2020,12,5
New Jersey,3/19/20,315,4,2020,12,5
New Mexico,3/19/20,7,0,2020,12,5
Nevada,3/19/20,3,0,2020,12,5
New York,3/19/20,2384,6,2020,12,5
Ohio,3/19/20,31,0,2020,12,5
Oklahoma,3/19/20,15,1,2020,12,5
Oregon,3/19/20,13,0,2020,12,5
Pennsylvania,3/19/20,52,0,2020,12,5
Puerto Rico,3/19/20,,,2020,12,5
Rhode Island,3/19/20,0,0,2020,12,5
South Carolina,3/19/20,21,0,2020,12,5
South Dakota,3/19/20,3,0,2020,12,5
Tennessee,3/19/20,56,0,2020,12,5
Texas,3/19/20,61,2,2020,12,5
Utah,3/19/20,15,0,2020,12,5
Virginia,3/19/20,17,0,2020,12,5
Virgin Islands,3/19/20,,,2020,12,5
Vermont,3/19/20,3,0,2020,12,5
Washington,3/19/20,367,22,2020,12,5
Wisconsin,3/19/20,49,2,2020,12,5
West Virginia,3/19/20,3,0,2020,12,5
Wyoming,3/19/20,0,0,2020,12,5
Alaska,3/20/20,3,0,2020,12,6
Alabama,3/20/20,38,0,2020,12,6
Arkansas,3/20/20,54,0,2020,12,6
American Samoa,3/20/20,,,2020,12,6
Arizona,3/20/20,19,0,2020,12,6
California,3/20/20,331,3,2020,12,6
Colorado,3/20/20,86,0,2020,12,6
Connecticut,3/20/20,35,0,2020,12,6
District of Columbia,3/20/20,9,1,2020,12,6
Delaware,3/20/20,9,0,2020,12,6
Florida,3/20/20,131,1,2020,12,6
Georgia,3/20/20,198,4,2020,12,6
Guam,3/20/20,,,2020,12,6
Hawaii,3/20/20,15,0,2020,12,6
Iowa,3/20/20,1,0,2020,12,6
Idaho,3/20/20,8,0,2020,12,6
Illinois,3/20/20,163,1,2020,12,6
Indiana,3/20/20,23,0,2020,12,6
Kansas,3/20/20,10,0,2020,12,6
Kentucky,3/20/20,7,0,2020,12,6
Louisiana,3/20/20,145,4,2020,12,6
Massachusetts,3/20/20,399,1,2020,12,6
Maryland,3/20/20,43,0,2020,12,6
Maine,3/20/20,4,0,2020,12,6
Michigan,3/20/20,213,2,2020,12,6
Minnesota,3/20/20,26,0,2020,12,6
Missouri,3/20/20,49,2,2020,12,6
Northern Mariana Islands,3/20/20,,,2020,12,6
Mississippi,3/20/20,30,0,2020,12,6
Montana,3/20/20,6,0,2020,12,6
North Carolina,3/20/20,40,0,2020,12,6
North Dakota,3/20/20,11,0,2020,12,6
Nebraska,3/20/20,11,0,2020,12,6
New Hampshire,3/20/20,11,0,2020,12,6
New Jersey,3/20/20,148,2,2020,12,6
New Mexico,3/20/20,8,0,2020,12,6
Nevada,3/20/20,14,0,2020,12,6
New York,3/20/20,2547,39,2020,12,6
Ohio,3/20/20,50,1,2020,12,6
Oklahoma,3/20/20,5,0,2020,12,6
Oregon,3/20/20,26,0,2020,12,6
Pennsylvania,3/20/20,83,0,2020,12,6
Puerto Rico,3/20/20,,,2020,12,6
Rhode Island,3/20/20,11,0,2020,12,6
South Carolina,3/20/20,44,0,2020,12,6
South Dakota,3/20/20,0,0,2020,12,6
Tennessee,3/20/20,74,0,2020,12,6
Texas,3/20/20,51,2,2020,12,6
Utah,3/20/20,34,0,2020,12,6
Virginia,3/20/20,22,0,2020,12,6
Virgin Islands,3/20/20,,,2020,12,6
Vermont,3/20/20,7,2,2020,12,6
Washington,3/20/20,328,21,2020,12,6
Wisconsin,3/20/20,51,1,2020,12,6
West Virginia,3/20/20,3,0,2020,12,6
Wyoming,3/20/20,4,0,2020,12,6
Alaska,3/21/20,2,0,2020,12,7
Alabama,3/21/20,25,0,2020,12,7
Arkansas,3/21/20,18,0,2020,12,7
American Samoa,3/21/20,,,2020,12,7
Arizona,3/21/20,41,1,2020,12,7
California,3/21/20,218,4,2020,12,7
Colorado,3/21/20,112,1,2020,12,7
Connecticut,3/21/20,29,2,2020,12,7
District of Columbia,3/21/20,21,0,2020,12,7
Delaware,3/21/20,6,0,2020,12,7
Florida,3/21/20,200,2,2020,12,7
Georgia,3/21/20,70,6,2020,12,7
Guam,3/21/20,,,2020,12,7
Hawaii,3/21/20,11,0,2020,12,7
Iowa,3/21/20,23,0,2020,12,7
Idaho,3/21/20,11,0,2020,12,7
Illinois,3/21/20,168,1,2020,12,7
Indiana,3/21/20,47,2,2020,12,7
Kansas,3/21/20,11,1,2020,12,7
Kentucky,3/21/20,33,0,2020,12,7
Louisiana,3/21/20,226,6,2020,12,7
Massachusetts,3/21/20,330,2,2020,12,7
Maryland,3/21/20,41,1,2020,12,7
Maine,3/21/20,14,0,2020,12,7
Michigan,3/21/20,238,2,2020,12,7
Minnesota,3/21/20,22,1,2020,12,7
Missouri,3/21/20,17,0,2020,12,7
Northern Mariana Islands,3/21/20,,,2020,12,7
Mississippi,3/21/20,60,0,2020,12,7
Montana,3/21/20,6,0,2020,12,7
North Carolina,3/21/20,47,0,2020,12,7
North Dakota,3/21/20,2,0,2020,12,7
Nebraska,3/21/20,0,0,2020,12,7
New Hampshire,3/21/20,10,0,2020,12,7
New Jersey,3/21/20,437,5,2020,12,7
New Mexico,3/21/20,14,0,2020,12,7
Nevada,3/21/20,45,1,2020,12,7
New York,3/21/20,4415,23,2020,12,7
Ohio,3/21/20,78,2,2020,12,7
Oklahoma,3/21/20,2,0,2020,12,7
Oregon,3/21/20,23,1,2020,12,7
Pennsylvania,3/21/20,103,1,2020,12,7
Puerto Rico,3/21/20,,,2020,12,7
Rhode Island,3/21/20,22,0,2020,12,7
South Carolina,3/21/20,48,2,2020,12,7
South Dakota,3/21/20,0,0,2020,12,7
Tennessee,3/21/20,143,0,2020,12,7
Texas,3/21/20,110,0,2020,12,7
Utah,3/21/20,24,0,2020,12,7
Virginia,3/21/20,36,1,2020,12,7
Virgin Islands,3/21/20,,,2020,12,7
Vermont,3/21/20,20,0,2020,12,7
Washington,3/21/20,382,16,2020,12,7
Wisconsin,3/21/20,75,1,2020,12,7
West Virginia,3/21/20,4,0,2020,12,7
Wyoming,3/21/20,1,0,2020,12,7
Alaska,3/22/20,8,0,2020,13,1
Alabama,3/22/20,26,0,2020,13,1
Arkansas,3/22/20,47,0,2020,13,1
American Samoa,3/22/20,,,2020,13,1
Arizona,3/22/20,48,1,2020,13,1
California,3/22/20,244,4,2020,13,1
Colorado,3/22/20,116,1,2020,13,1
Connecticut,3/22/20,104,3,2020,13,1
District of Columbia,3/22/20,18,1,2020,13,1
Delaware,3/22/20,11,0,2020,13,1
Florida,3/22/20,244,1,2020,13,1
Georgia,3/22/20,65,5,2020,13,1
Guam,3/22/20,,,2020,13,1
Hawaii,3/22/20,8,0,2020,13,1
Iowa,3/22/20,22,0,2020,13,1
Idaho,3/22/20,5,0,2020,13,1
Illinois,3/22/20,296,3,2020,13,1
Indiana,3/22/20,75,2,2020,13,1
Kansas,3/22/20,9,0,2020,13,1
Kentucky,3/22/20,45,2,2020,13,1
Louisiana,3/22/20,74,0,2020,13,1
Massachusetts,3/22/20,290,2,2020,13,1
Maryland,3/22/20,54,1,2020,13,1
Maine,3/22/20,19,0,2020,13,1
Michigan,3/22/20,248,3,2020,13,1
Minnesota,3/22/20,32,0,2020,13,1
Missouri,3/22/20,16,0,2020,13,1
Northern Mariana Islands,3/22/20,,,2020,13,1
Mississippi,3/22/20,67,0,2020,13,1
Montana,3/22/20,7,0,2020,13,1
North Carolina,3/22/20,71,0,2020,13,1
North Dakota,3/22/20,2,0,2020,13,1
Nebraska,3/22/20,4,0,2020,13,1
New Hampshire,3/22/20,13,0,2020,13,1
New Jersey,3/22/20,587,4,2020,13,1
