region,NAME,MMWRyear,MMWRweek,start_date,detail,detail_date,cases,cases_pc,deaths,deaths_pc,bar_visits,bar_per,rest_visits,rest_per,total_devices,population,shutdown_baseline,bars_reopen_baseline,rest_reopen_baseline,reclosed_baseline,reopened_again_baseline
AL,Alabama,2020,9,2020-02-23,,,0,0,0,0,6311,0.04522791011108021,718631,5.15008370639133,139537732,4903185,-5,-11,-11,,
AL,Alabama,2020,10,2020-03-01,,,0,0,0,0,5936,0.04458547354497342,719495,5.404148465000111,133137534,4903185,-4,-10,-10,,
AL,Alabama,2020,11,2020-03-08,,,12,0.02,0,0,7398,0.05999898493201486,681625,5.528089768083891,123302086,4903185,-3,-9,-9,,
AL,Alabama,2020,12,2020-03-15,,,125,0.25,0,0,4201,0.03682209975302284,348666,3.0560852731462655,114089094,4903185,-2,-8,-8,,
AL,Alabama,2020,13,2020-03-22,,,581,1.18,3,0.06,1466,0.013059985752856197,238169,2.121748804073675,112251271,4903185,-1,-7,-7,,
AL,Alabama,2020,14,2020-03-29,shut down,2020-04-04,921,1.88,23,0.47,1253,0.010608789581135692,233292,1.9752160725956167,118109610,4903185,0,-6,-6,,
AL,Alabama,2020,15,2020-04-05,,,1467,2.99,63,1.28,1133,0.00967602532177396,217982,1.861605782604529,117093534,4903185,1,-5,-5,,
AL,Alabama,2020,16,2020-04-12,,,1623,3.31,58,1.18,1234,0.011709335205814814,248927,2.362049987664396,105386000,4903185,2,-4,-4,,
AL,Alabama,2020,17,2020-04-19,,,1490,3.04,66,1.35,1446,0.013021774207550295,269216,2.4243914004563347,111044776,4903185,3,-3,-3,,
AL,Alabama,2020,18,2020-04-26,,,1132,2.31,76,1.55,1830,0.016680718881011438,306265,2.7916504743677417,109707502,4903185,4,-2,-2,,
AL,Alabama,2020,19,2020-05-03,,,2323,4.74,101,2.06,2317,0.02030584208892411,342291,2.9997872224686764,114105093,4903185,5,-1,-1,,
AL,Alabama,2020,20,2020-05-10,restaurants reopen,2020-05-11,2006,4.09,95,1.94,4944,0.04391542581827856,453866,4.031496491593611,112580031,4903185,6,0,0,,
AL,Alabama,2020,20,2020-05-10,bars reopen,2020-05-11,2006,4.09,95,1.94,4944,0.04391542581827856,453866,4.031496491593611,112580031,4903185,6,0,0,,
AL,Alabama,2020,21,2020-05-17,,,2443,4.98,64,1.31,6405,0.057332433320052736,519517,4.650300353026361,111716870,4903185,7,1,1,,
AL,Alabama,2020,22,2020-05-24,,,3242,6.61,69,1.41,7510,0.06775979975652849,525977,4.745685245877441,110832677,4903185,8,2,2,,
AL,Alabama,2020,23,2020-05-31,,,2684,5.47,71,1.45,7138,0.06003429759926477,578459,4.865141461890319,118898701,4903185,9,3,3,,
AL,Alabama,2020,24,2020-06-07,,,4558,9.3,84,1.71,7596,0.06504368069344715,591534,5.065238101016004,116783059,4903185,10,4,4,,
AL,Alabama,2020,25,2020-06-14,,,4948,10.09,65,1.33,8608,0.07607330391042764,621223,5.490065761518076,113154018,4903185,11,5,5,,
AL,Alabama,2020,26,2020-06-21,,,5534,11.29,81,1.65,8270,0.0706503762675015,615490,5.258113674593046,117055286,4903185,12,6,6,,
AL,Alabama,2020,27,2020-06-28,,,7779,15.87,88,1.79,7127,0.06352257633094971,554857,4.9454112719604,112196331,4903185,13,7,7,,
AL,Alabama,2020,28,2020-07-05,,,9048,18.45,106,2.16,7274,0.06408455256309004,570810,5.028884169444244,113506293,4903185,14,8,8,,
AL,Alabama,2020,29,2020-07-12,,,13250,27.02,173,3.53,7425,0.06425642059024954,573900,4.966566973298883,115552655,4903185,15,9,9,,
AL,Alabama,2020,30,2020-07-19,,,12970,26.45,170,3.47,8053,0.06864435663986684,587481,5.007730694541862,117314815,4903185,16,10,10,,
AK,Alaska,2020,9,2020-02-23,,,0,0,0,0,366,0.002622946458668255,32630,0.23384355996269166,139537732,731545,-4,-10,-8,,
AK,Alaska,2020,10,2020-03-01,,,0,0,0,0,279,0.0020955773448530298,30008,0.22539098553530365,133137534,731545,-3,-9,-7,,
AK,Alaska,2020,11,2020-03-08,,,1,0.01,0,0,261,0.0021167525097669474,27597,0.22381616479708216,123302086,731545,-2,-8,-6,,
AK,Alaska,2020,12,2020-03-15,,,13,0.18,0,0,179,0.0015689492634589595,14247,0.1248760902597754,114089094,731545,-1,-7,-5,,
AK,Alaska,2020,13,2020-03-22,shut down,2020-03-28,88,1.2,2,0.27,158,0.001407556445396507,10415,0.09278291378990265,112251271,731545,0,-6,-4,,
AK,Alaska,2020,14,2020-03-29,,,73,1,3,0.41,74,6.265366552306794e-4,9407,0.07964635561831082,118109610,731545,1,-5,-3,,
AK,Alaska,2020,15,2020-04-05,,,86,1.18,3,0.41,71,6.06352866589542e-4,9446,0.0806705518000678,117093534,731545,2,-4,-2,,
AK,Alaska,2020,16,2020-04-12,,,57,0.78,1,0.14,81,7.68603040252026e-4,9801,0.09300096787049514,105386000,731545,3,-3,-1,,
AK,Alaska,2020,17,2020-04-19,restaurants reopen,2020-04-24,25,0.34,0,0,121,0.0010896505388060759,11481,0.10339072591762442,111044776,731545,4,-2,0,,
AK,Alaska,2020,18,2020-04-26,,,26,0.36,0,0,99,9.023995460219302e-4,13015,0.11863363728763052,109707502,731545,5,-1,1,,
AK,Alaska,2020,19,2020-05-03,bars reopen,2020-05-08,13,0.18,1,0.14,87,7.624550115392308e-4,14406,0.12625203329004778,114105093,731545,6,0,2,,
AK,Alaska,2020,20,2020-05-10,,,14,0.19,0,0,139,0.0012346772226417312,16305,0.1448303029868592,112580031,731545,7,1,3,,
AK,Alaska,2020,21,2020-05-17,,,16,0.22,0,0,134,0.001199460743932407,17961,0.16077249568485044,111716870,731545,8,2,4,,
AK,Alaska,2020,22,2020-05-24,,,26,0.36,0,0,143,0.001290233204418585,18970,0.17115890830643748,110832677,731545,9,3,5,,
AK,Alaska,2020,23,2020-05-31,,,102,1.39,0,0,162,0.0013625043725246418,21547,0.1812214920665954,118898701,731545,10,4,6,,
AK,Alaska,2020,24,2020-06-07,,,118,1.61,2,0.27,169,0.0014471277036851723,22765,0.19493409570646716,116783059,731545,11,5,7,,
AK,Alaska,2020,25,2020-06-14,,,89,1.22,0,0,164,0.0014493519797061027,22847,0.2019106382947886,113154018,731545,12,6,8,,
AK,Alaska,2020,26,2020-06-21,,,111,1.52,2,0.27,173,0.0014779341105535379,24222,0.20692786142096992,117055286,731545,13,7,9,,
AK,Alaska,2020,27,2020-06-28,,,257,3.51,2,0.27,167,0.0014884622207476641,22352,0.1992222009470167,112196331,731545,14,8,10,,
AK,Alaska,2020,28,2020-07-05,,,274,3.75,1,0.14,137,0.0012069815371382095,21999,0.19381304259491586,113506293,731545,15,9,11,,
AK,Alaska,2020,29,2020-07-12,,,410,5.6,1,0.14,155,0.0013413798237695187,23061,0.1995713555867669,115552655,731545,16,10,12,,
AK,Alaska,2020,30,2020-07-19,,,543,7.42,2,0.27,147,0.0012530386720551875,23455,0.19993212280989403,117314815,731545,17,11,13,,
AZ,Arizona,2020,9,2020-02-23,,,0,0,0,0,12047,0.08633507100430729,605547,4.339664915866627,139537732,7278717,-5,-11,-11,-18,
AZ,Arizona,2020,10,2020-03-01,,,0,0,0,0,10440,0.0784151522590166,563490,4.232390243911232,133137534,7278717,-4,-10,-10,-17,
AZ,Arizona,2020,11,2020-03-08,,,10,0.01,0,0,9781,0.07932550305758818,518335,4.203781272605558,123302086,7278717,-3,-9,-9,-16,
AZ,Arizona,2020,12,2020-03-15,,,92,0.13,1,0.01,4788,0.041967201527606135,286016,2.5069530309356303,114089094,7278717,-2,-8,-8,-15,
AZ,Arizona,2020,13,2020-03-22,,,669,0.92,14,0.19,2450,0.021826033488743304,198084,1.7646481704425423,112251271,7278717,-1,-7,-7,-14,
AZ,Arizona,2020,14,2020-03-29,shut down,2020-03-31,1246,1.71,37,0.51,1924,0.016289953035997663,176424,1.493731119762397,118109610,7278717,0,-6,-6,-13,
AZ,Arizona,2020,15,2020-04-05,,,1374,1.89,56,0.77,1802,0.015389406557666968,164127,1.4016743230245319,117093534,7278717,1,-5,-5,-12,
AZ,Arizona,2020,16,2020-04-12,,,1326,1.82,69,0.95,1742,0.016529709828629988,166468,1.5796026037614106,105386000,7278717,2,-4,-4,-11,
AZ,Arizona,2020,17,2020-04-19,,,1561,2.14,96,1.32,2063,0.018578091417825907,183562,1.653044894250586,111044776,7278717,3,-3,-3,-10,
AZ,Arizona,2020,18,2020-04-26,,,2084,2.86,75,1.03,2167,0.019752523396257805,191278,1.7435270743836644,109707502,7278717,4,-2,-2,-9,
AZ,Arizona,2020,19,2020-05-03,,,2596,3.57,184,2.53,2187,0.01916654149696894,200903,1.7606838986582307,114105093,7278717,5,-1,-1,-8,
AZ,Arizona,2020,20,2020-05-10,restaurants reopen,2020-05-11,2671,3.67,147,2.02,3348,0.029738844182766302,267587,2.376860244424697,112580031,7278717,6,0,0,-7,
AZ,Arizona,2020,20,2020-05-10,bars reopen,2020-05-15,2671,3.67,147,2.02,3348,0.029738844182766302,267587,2.376860244424697,112580031,7278717,6,0,0,-7,
AZ,Arizona,2020,21,2020-05-17,,,2408,3.31,120,1.65,4279,0.03830218300960276,312848,2.8003648866997435,111716870,7278717,7,1,1,-6,
AZ,Arizona,2020,22,2020-05-24,,,3216,4.42,104,1.43,4872,0.04395815504844298,323543,2.9192022493510645,110832677,7278717,8,2,2,-5,
AZ,Arizona,2020,23,2020-05-31,,,6196,8.51,139,1.91,4656,0.03915938492885637,339174,2.852629987942425,118898701,7278717,9,3,3,-4,
AZ,Arizona,2020,24,2020-06-07,,,9007,12.37,141,1.94,5326,0.045605929880634485,359223,3.0759855331414125,116783059,7278717,10,4,4,-3,
AZ,Arizona,2020,25,2020-06-14,,,15340,21.08,155,2.13,5080,0.04489456132260367,344570,3.0451415344349506,113154018,7278717,11,5,5,-2,
AZ,Arizona,2020,26,2020-06-21,,,20253,27.82,241,3.31,4811,0.041100237028168035,338900,2.89521312177222,117055286,7278717,12,6,6,-1,
AZ,Arizona,2020,27,2020-06-28,bars reclosed,2020-06-30,24502,33.66,226,3.1,3466,0.030892275791086252,299598,2.6703012240213098,112196331,7278717,13,7,7,0,
AZ,Arizona,2020,28,2020-07-05,,,25377,34.86,346,4.75,3269,0.028800165291275964,294731,2.5966049300896468,113506293,7278717,14,8,8,1,
AZ,Arizona,2020,29,2020-07-12,,,21335,29.31,579,7.95,3448,0.029839210531337423,305053,2.6399479960023418,115552655,7278717,15,9,9,2,
AZ,Arizona,2020,30,2020-07-19,,,18776,25.8,556,7.64,3589,0.03059289655786441,323423,2.75688113219119,117314815,7278717,16,10,10,3,
AR,Arkansas,2020,9,2020-02-23,,,0,0,0,0,2738,0.019621932797359784,347993,2.4938989262058526,139537732,3017804,-3,-13,-11,,
AR,Arkansas,2020,10,2020-03-01,,,0,0,0,0,2948,0.02214251617428936,351645,2.641216112655354,133137534,3017804,-2,-12,-10,,
AR,Arkansas,2020,11,2020-03-08,,,11,0.04,0,0,2290,0.01857227297841498,318126,2.580053674031111,123302086,3017804,-1,-11,-9,,
AR,Arkansas,2020,12,2020-03-15,shut down,2020-03-20,106,0.35,0,0,935,0.008195349504659928,159748,1.4002039493801222,114089094,3017804,0,-10,-8,,
AR,Arkansas,2020,13,2020-03-22,,,291,0.96,5,0.17,582,0.005184796526713715,104690,0.9326397738516475,112251271,3017804,1,-9,-7,,
AR,Arkansas,2020,14,2020-03-29,,,334,1.11,9,0.3,645,0.005461028954375517,105444,0.892763933434375,118109610,3017804,2,-8,-6,,
AR,Arkansas,2020,15,2020-04-05,,,485,1.61,11,0.36,689,0.0058841848602844285,104160,0.8895452758305168,117093534,3017804,3,-7,-5,,
AR,Arkansas,2020,16,2020-04-12,,,549,1.82,13,0.43,615,0.0058356897500616775,111902,1.0618298445713852,105386000,3017804,4,-6,-4,,
AR,Arkansas,2020,17,2020-04-19,,,1132,3.75,10,0.33,647,0.005826478500888686,121091,1.0904700280542687,111044776,3017804,5,-5,-3,,
AR,Arkansas,2020,18,2020-04-26,,,463,1.53,24,0.8,811,0.0073923841598362156,133194,1.2140828801297472,109707502,3017804,6,-4,-2,,
AR,Arkansas,2020,19,2020-05-03,,,375,1.24,16,0.53,802,0.007028608267292679,146699,1.285648134917168,114105093,3017804,7,-3,-1,,
AR,Arkansas,2020,20,2020-05-10,restaurants reopen,2020-05-11,831,2.75,10,0.33,844,0.007496889035321016,171725,1.525359324159362,112580031,3017804,8,-2,0,,
AR,Arkansas,2020,21,2020-05-17,,,1197,3.97,17,0.56,1088,0.009738905144764618,195674,1.751517026927088,111716870,3017804,9,-1,1,,
AR,Arkansas,2020,22,2020-05-24,bars reopen,2020-05-26,1238,4.1,18,0.6,1405,0.012676766798658125,201069,1.8141671341205627,110832677,3017804,10,0,2,,
AR,Arkansas,2020,23,2020-05-31,,,2088,6.92,21,0.7,1289,0.010841161334470762,228673,1.9232590270267123,118898701,3017804,11,1,3,,
AR,Arkansas,2020,24,2020-06-07,,,2994,9.92,23,0.76,1346,0.011525644314557645,236726,2.02705770877264,116783059,3017804,12,2,4,,
AR,Arkansas,2020,25,2020-06-14,,,3047,10.1,47,1.56,1416,0.012513917093072206,242985,2.147382870663948,113154018,3017804,13,3,5,,
AR,Arkansas,2020,26,2020-06-21,,,4168,13.81,35,1.16,1454,0.012421480906039561,248438,2.1223988124722535,117055286,3017804,14,4,6,,
AR,Arkansas,2020,27,2020-06-28,,,3899,12.92,27,0.89,1312,0.011693787027670271,228952,2.0406371399078997,112196331,3017804,15,5,7,,
AR,Arkansas,2020,28,2020-07-05,,,4655,15.43,33,1.09,1335,0.011761462423938029,239845,2.113054647992072,113506293,3017804,16,6,8,,
AR,Arkansas,2020,29,2020-07-12,,,4669,15.47,38,1.26,1497,0.012955132878599803,245444,2.1240879320341017,115552655,3017804,17,7,9,,
AR,Arkansas,2020,30,2020-07-19,,,5448,18.05,42,1.39,1487,0.012675295954735127,246516,2.1013202808187526,117314815,3017804,18,8,10,,
CA,California,2020,9,2020-02-23,,,1,0,0,0,44810,0.32113177817738936,3164833,22.680840190236143,139537732,39512223,-3,-15,-11,-20,
CA,California,2020,10,2020-03-01,,,54,0.01,0,0,41574,0.312263557472831,3046314,22.880955568848073,133137534,39512223,-2,-14,-10,-19,
CA,California,2020,11,2020-03-08,,,207,0.05,3,0.01,36415,0.2953315810082889,2691495,21.82846282097774,123302086,39512223,-1,-13,-9,-18,
CA,California,2020,12,2020-03-15,shut down,2020-03-19,936,0.24,18,0.05,14722,0.12903950310973633,1320531,11.574559440361583,114089094,39512223,0,-12,-8,-17,
CA,California,2020,13,2020-03-22,,,3419,0.87,78,0.2,8956,0.07978528813272859,996514,8.877529769796547,112251271,39512223,1,-11,-7,-16,
CA,California,2020,14,2020-03-29,,,7383,1.87,175,0.44,7591,0.06427080743048766,938272,7.944078386170269,118109610,39512223,2,-10,-6,-15,
CA,California,2020,15,2020-04-05,,,8589,2.17,333,0.84,7505,0.06409406005288046,843969,7.2076482037001295,117093534,39512223,3,-9,-5,-14,
CA,California,2020,16,2020-04-12,,,8348,2.11,463,1.17,7042,0.06682101986981194,887559,8.421982046951209,105386000,39512223,4,-8,-4,-13,
CA,California,2020,17,2020-04-19,,,12174,3.08,579,1.47,8029,0.07230416674441308,985584,8.875554848253284,111044776,39512223,5,-7,-3,-12,
CA,California,2020,18,2020-04-26,,,11060,2.8,520,1.32,8621,0.07858168167934405,1036547,9.448278204347412,109707502,39512223,6,-6,-2,-11,
CA,California,2020,19,2020-05-03,,,12364,3.13,507,1.28,8960,0.07852410233783343,1077968,9.447150619297947,114105093,39512223,7,-5,-1,-10,
CA,California,2020,20,2020-05-10,restaurants reopen,2020-05-14,12232,3.1,526,1.33,9925,0.08815950672459844,1138607,10.11375631971535,112580031,39512223,8,-4,0,-9,
CA,California,2020,21,2020-05-17,,,13838,3.5,504,1.28,10814,0.09679827227526155,1202752,10.766073199150675,111716870,39512223,9,-3,1,-8,
CA,California,2020,22,2020-05-24,,,16247,4.11,448,1.13,12925,0.11661723193783365,1320402,11.913472053011947,110832677,39512223,10,-2,2,-7,
CA,California,2020,23,2020-05-31,,,19138,4.84,403,1.02,14213,0.11953873238699218,1460310,12.28196765581148,118898701,39512223,11,-1,3,-6,
CA,California,2020,24,2020-06-07,bars reopen,2020-06-12,19627,4.97,430,1.09,17461,0.14951654931388636,1619208,13.865093223838228,116783059,39512223,12,0,4,-5,
CA,California,2020,25,2020-06-14,,,23666,5.99,435,1.1,18571,0.1641214366775734,1675972,14.811422781292661,113154018,39512223,13,1,5,-4,
CA,California,2020,26,2020-06-21,,,37124,9.4,448,1.13,26743,0.2284646931707125,1743375,14.893603352521815,117055286,39512223,14,2,6,-3,
CA,California,2020,27,2020-06-28,,,48312,12.23,441,1.12,19057,0.16985403916639663,1609181,14.342545657754174,112196331,39512223,15,3,7,-2,
CA,California,2020,28,2020-07-05,,,57599,14.58,632,1.6,17432,0.1535773879955713,1549596,13.652071255643948,113506293,39512223,16,4,8,-1,
CA,California,2020,29,2020-07-12,bars reclosed,2020-07-13,63019,15.95,650,1.65,17400,0.15058070279735242,1548609,13.40176043553478,115552655,39512223,17,5,9,0,
CA,California,2020,29,2020-07-12,restaurants reclosed,2020-07-13,63019,15.95,650,1.65,17400,0.15058070279735242,1548609,13.40176043553478,115552655,39512223,17,5,9,0,
CA,California,2020,30,2020-07-19,,,70037,17.73,742,1.88,17664,0.15056921838899887,1589524,13.54921797387653,117314815,39512223,18,6,10,1,
CO,Colorado,2020,9,2020-02-23,,,0,0,0,0,9303,0.06667013908467424,467544,3.350663604020739,139537732,5758736,-4,-16,-13,-18,
CO,Colorado,2020,10,2020-03-01,,,8,0.01,0,0,8426,0.06328793802054347,444374,3.3377064051674563,133137534,5758736,-3,-15,-12,-17,
CO,Colorado,2020,11,2020-03-08,,,93,0.16,1,0.02,7404,0.06004764590925088,427976,3.470955065593943,123302086,5758736,-2,-14,-11,-16,
CO,Colorado,2020,12,2020-03-15,,,374,0.65,4,0.07,2788,0.024437042159349602,168576,1.4775820728316065,114089094,5758736,-1,-13,-10,-15,
CO,Colorado,2020,13,2020-03-22,shut down,2020-03-26,1586,2.75,39,0.68,1761,0.01568801835660284,126726,1.128949355058973,112251271,5758736,0,-12,-9,-14,
CO,Colorado,2020,14,2020-03-29,,,2504,4.35,82,1.42,1503,0.012725467470428528,112558,0.952996119452092,118109610,5758736,1,-11,-8,-13,
CO,Colorado,2020,15,2020-04-05,,,2328,4.04,148,2.57,1565,0.013365383608628637,112670,0.9622222180090662,117093534,5758736,2,-10,-7,-12,
CO,Colorado,2020,16,2020-04-12,,,2540,4.41,137,2.38,1386,0.013151652022090222,103474,0.9818571726794829,105386000,5758736,3,-9,-6,-11,
CO,Colorado,2020,17,2020-04-19,,,3535,6.14,261,4.53,1585,0.014273521520724216,127367,1.1469877700505247,111044776,5758736,4,-8,-5,-10,
CO,Colorado,2020,18,2020-04-26,,,3257,5.66,160,2.78,1802,0.01642549476698503,138503,1.2624751951785393,109707502,5758736,5,-7,-4,-9,
CO,Colorado,2020,19,2020-05-03,,,3150,5.47,135,2.34,1932,0.01693175956659533,150497,1.3189332399036737,114105093,5758736,6,-6,-3,-8,
CO,Colorado,2020,20,2020-05-10,,,2258,3.92,225,3.91,2190,0.01945282818406756,162178,1.4405574288747531,112580031,5758736,7,-5,-2,-7,
CO,Colorado,2020,21,2020-05-17,,,2331,4.05,135,2.34,2518,0.02253912054643135,175040,1.5668179747606605,111716870,5758736,8,-4,-1,-6,
CO,Colorado,2020,22,2020-05-24,restaurants reopen,2020-05-27,2134,3.71,116,2.01,3129,0.028231746130250018,198048,1.7869098298509922,110832677,5758736,9,-3,0,-5,
CO,Colorado,2020,23,2020-05-31,,,1750,3.04,84,1.46,3761,0.03163196879669863,242185,2.036901984320249,118898701,5758736,10,-2,1,-4,
CO,Colorado,2020,24,2020-06-07,,,1169,2.03,71,1.23,4123,0.03530477823842583,263279,2.254428015967624,116783059,5758736,11,-1,2,-3,
CO,Colorado,2020,25,2020-06-14,bars reopen,2020-06-15,1332,2.31,49,0.85,4519,0.03993671705056024,280680,2.480512888194567,113154018,5758736,12,0,3,-2,
CO,Colorado,2020,26,2020-06-21,,,1673,2.91,27,0.47,4855,0.04147612778460941,306659,2.6197791699898114,117055286,5758736,13,1,4,-1,
CO,Colorado,2020,27,2020-06-28,bars reclosed,2020-07-01,1844,3.2,27,0.47,5028,0.044814299676163204,298848,2.6636165134490892,112196331,5758736,14,2,5,0,
CO,Colorado,2020,28,2020-07-05,,,2725,4.73,24,0.42,5034,0.04434996392666969,312152,2.750085407158879,113506293,5758736,15,3,6,1,
CO,Colorado,2020,29,2020-07-12,,,3197,5.55,27,0.47,5544,0.047978127374052985,321455,2.7818919435472944,115552655,5758736,16,4,7,2,
CO,Colorado,2020,30,2020-07-19,,,4001,6.95,42,0.73,5639,0.04806724538584491,336040,2.864429356172961,117314815,5758736,17,5,8,3,
CT,Connecticut,2020,9,2020-02-23,,,0,0,0,0,3056,0.02190088627784204,262885,1.8839707098005578,139537732,3565287,-4,,-16,,
CT,Connecticut,2020,10,2020-03-01,,,0,0,0,0,2830,0.021256214644925,246550,1.85184442427783,133137534,3565287,-3,,-15,,
CT,Connecticut,2020,11,2020-03-08,,,17,0.05,0,0,2017,0.016358198514175987,215917,1.7511220369783527,123302086,3565287,-2,,-14,,
CT,Connecticut,2020,12,2020-03-15,,,203,0.57,5,0.14,715,0.00626703197415171,111359,0.9760705085448395,114089094,3565287,-1,,-13,,
CT,Connecticut,2020,13,2020-03-22,shut down,2020-03-23,1301,3.65,28,0.79,430,0.0038306915919018862,87435,0.7789221379952125,112251271,3565287,0,,-12,,
CT,Connecticut,2020,14,2020-03-29,,,3752,10.52,132,3.7,392,0.0033189509304111663,77989,0.6603103676322358,118109610,3565287,1,,-11,,
CT,Connecticut,2020,15,2020-04-05,,,6234,17.49,329,9.23,392,0.0033477510380718377,75174,0.6419995830000313,117093534,3565287,2,,-10,,
CT,Connecticut,2020,16,2020-04-12,,,6040,16.94,592,16.6,382,0.0036247698935342456,73324,0.6957660410301179,105386000,3565287,3,,-9,,
CT,Connecticut,2020,17,2020-04-19,,,7032,19.72,776,21.77,411,0.0037012096813991502,82888,0.7464376352112232,111044776,3565287,4,,-8,,
CT,Connecticut,2020,18,2020-04-26,,,4705,13.2,574,16.1,425,0.0038739374450436396,86542,0.7888430455740393,109707502,3565287,5,,-7,,
CT,Connecticut,2020,19,2020-05-03,,,3697,10.37,496,13.91,440,0.0038560943112328915,90866,0.7963360583738361,114105093,3565287,6,,-6,,
CT,Connecticut,2020,20,2020-05-10,,,3719,10.43,407,11.42,531,0.004716644641890355,99071,0.88000508722546,112580031,3565287,7,,-5,,
CT,Connecticut,2020,21,2020-05-17,,,3319,9.31,336,9.42,555,0.004967915767779745,108322,0.9696118410764641,111716870,3565287,8,,-4,,
CT,Connecticut,2020,22,2020-05-24,,,2000,5.61,237,6.65,695,0.006270713825670745,116134,1.047831768964671,110832677,3565287,9,,-3,,
CT,Connecticut,2020,23,2020-05-31,,,1796,5.04,143,4.01,1003,0.008435752380507505,131240,1.1037967521613208,118898701,3565287,10,,-2,,
CT,Connecticut,2020,24,2020-06-07,,,1176,3.3,131,3.67,1110,0.009504803260890777,138899,1.1893762775986199,116783059,3565287,11,,-1,,
CT,Connecticut,2020,25,2020-06-14,restaurants reopen,2020-06-17,721,2.02,65,1.82,1253,0.011073402625437483,151847,1.3419496955026378,113154018,3565287,12,,0,,
CT,Connecticut,2020,26,2020-06-21,,,491,1.38,60,1.68,1344,0.011481754014936155,156355,1.3357363459861182,117055286,3565287,13,,1,,
CT,Connecticut,2020,27,2020-06-28,,,511,1.43,24,0.67,1209,0.010775753442418719,148040,1.3194727374819413,112196331,3565287,14,,2,,
CT,Connecticut,2020,28,2020-07-05,,,570,1.6,13,0.36,1381,0.01216672629772166,156195,1.376091103600749,113506293,3565287,15,,3,,
CT,Connecticut,2020,29,2020-07-12,,,606,1.7,48,1.35,1533,0.013266679160249498,165732,1.4342552319546444,115552655,3565287,16,,4,,
CT,Connecticut,2020,30,2020-07-19,,,883,2.48,17,0.48,1520,0.01295659035050262,168681,1.4378490900744292,117314815,3565287,17,,5,,
DE,Delaware,2020,9,2020-02-23,,,0,0,0,0,819,0.005869380190298636,82078,0.5882136596573032,139537732,973764,-4,-14,-14,,
DE,Delaware,2020,10,2020-03-01,,,0,0,0,0,777,0.005836070239967041,74376,0.5586403605763045,133137534,973764,-3,-13,-13,,
DE,Delaware,2020,11,2020-03-08,,,5,0.05,0,0,815,0.006609782741226292,66768,0.5414993546824504,123302086,973764,-2,-12,-12,,
DE,Delaware,2020,12,2020-03-15,,,39,0.4,0,0,368,0.0032255493237592016,31881,0.27943950540969326,114089094,973764,-1,-11,-11,,
DE,Delaware,2020,13,2020-03-22,shut down,2020-03-24,158,1.62,5,0.51,284,0.002530038167674734,22445,0.199953192512181,112251271,973764,0,-10,-10,,
DE,Delaware,2020,14,2020-03-29,,,379,3.89,9,0.92,259,0.0021928782933073776,21501,0.18204276519074106,118109610,973764,1,-9,-9,,
DE,Delaware,2020,15,2020-04-05,,,886,9.1,19,1.95,276,0.0023570900166015995,20320,0.173536482381683,117093534,973764,2,-8,-8,,
DE,Delaware,2020,16,2020-04-12,,,1059,10.88,34,3.49,216,0.0020496081073387356,19124,0.18146622891086103,105386000,973764,3,-7,-7,,
DE,Delaware,2020,17,2020-04-19,,,1038,10.66,45,4.62,226,0.0020352150559518442,22156,0.1995231184941109,111044776,973764,4,-6,-6,,
DE,Delaware,2020,18,2020-04-26,,,1464,15.03,56,5.75,239,0.0021785201161539525,23774,0.21670350310227646,109707502,973764,5,-5,-5,,
DE,Delaware,2020,19,2020-05-03,,,1237,12.7,53,5.44,291,0.002550280555838117,24526,0.21494220244840428,114105093,973764,6,-4,-4,,
DE,Delaware,2020,20,2020-05-10,,,1270,13.04,65,6.68,371,0.003295433450360304,27521,0.2444572075131157,112580031,973764,7,-3,-3,,
DE,Delaware,2020,21,2020-05-17,,,1143,11.74,38,3.9,326,0.002918091063596751,28915,0.25882393590153396,111716870,973764,8,-2,-2,,
DE,Delaware,2020,22,2020-05-24,,,732,7.52,37,3.8,498,0.004493259690912275,31555,0.28470845290509406,110832677,973764,9,-1,-1,,
DE,Delaware,2020,23,2020-05-31,restaurants reopen,2020-06-01,423,4.34,29,2.98,754,0.006341532696812222,46302,0.38942393491750593,118898701,973764,10,0,0,,
DE,Delaware,2020,23,2020-05-31,bars reopen,2020-06-01,423,4.34,29,2.98,754,0.006341532696812222,46302,0.38942393491750593,118898701,973764,10,0,0,,
DE,Delaware,2020,24,2020-06-07,,,384,3.94,29,2.98,906,0.007757974553483823,57119,0.4891034751881264,116783059,973764,11,1,1,,
DE,Delaware,2020,25,2020-06-14,,,452,4.64,15,1.54,956,0.008448661540238014,59987,0.5301358366257927,113154018,973764,12,2,2,,
DE,Delaware,2020,26,2020-06-21,,,410,4.21,73,7.5,1058,0.0090384640980673,66781,0.5705081955888776,117055286,973764,13,3,3,,
DE,Delaware,2020,27,2020-06-28,,,905,9.29,5,0.51,1103,0.009830981014878285,62441,0.5565333504533228,112196331,973764,14,4,4,,
DE,Delaware,2020,28,2020-07-05,,,747,7.67,5,0.51,875,0.007708823686101704,60719,0.534939503310182,113506293,973764,15,5,5,,
DE,Delaware,2020,29,2020-07-12,,,686,7.04,6,0.62,970,0.00839444147778344,63473,0.5492993648653075,115552655,973764,16,6,6,,
DE,Delaware,2020,30,2020-07-19,,,746,7.66,56,5.75,953,0.008123441186861181,65197,0.5557439612379732,117314815,973764,17,7,7,,
